"recordID","QCLUSTER","QNUMBER","QLINE","QHDIVISION","QHDISTRICT","QHTYPE","QHQTYPE","QRTYPE","QINTNUM","QRESULT","QWEIGHT_UF","UF104","UF106","UF107","UF108","UF201","UF206","UF207","UF315A","UF315B","UF315C","UF315D","UF702C","UF302","UF303","Domain","Strata","QHWLTHF","QHWLTHI"
3633,2056,104,8,3,26,"Urban","Type A","Unarried Female",73,"Completed",1.219029349,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","Yes","Yes","Yes","Yes","Yes","Always",13,"Yes","Central",6,3.7049943,5
3635,2056,123,6,3,26,"Urban","Type A","Unarried Female",74,"Completed",1.219029349,"Yes, school/college",8,"Yes, school/college"," ","No","Every day","No","Yes","No","No","No","Always",12,"No","Central",6,2.0696456,5
3636,2056,123,7,3,26,"Urban","Type A","Unarried Female",74,"Completed",1.219029349,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","Central",6,2.0696456,5
3637,2056,127,5,3,26,"Urban","Type A","Unarried Female",74,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","Smart phone","At least once a week","No","No","Yes","No","No","Never agree",15,"Yes","Central",6,2.9382682,5
3669,2060,42,5,3,29,"Urban","Type A","Unarried Female",61,"Completed",1.219029349,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Always",14,"No","Central",6,1.8527786,5
3670,2060,49,7,3,29,"Urban","Type A","Unarried Female",61,"Completed",1.219029349,"Yes both",9,"Yes, school/college"," ","No","Not at all","Yes","Yes","Yes","No","Yes","Never agree",12,"No","Central",6,0.07868985,3
3671,2060,61,3,3,29,"Urban","Type A","Unarried Female",61,"Completed",1.219029349,"Yes, madrasa",12,"Yes, school/college"," ","Smart phone","Not at all","Yes","Yes","Yes","No","Yes","Somtimes",13,"Yes","Central",6,0.99768693,4
3672,2060,163,2,3,29,"Urban","Type A","Unarried Female",41,"Completed",1.219029349,"Yes, madrasa",9,"Yes , madrasa"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Always",12,"No","Central",6,1.1694688,4
3677,2062,19,4,3,33,"Urban","Type A","Unarried Female",34,"Completed",1.219029349,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",14,"Yes","Central",6,1.7687503,5
3678,2062,45,4,3,33,"Urban","Type A","Unarried Female",34,"Completed",1.219029349,"Yes, school/college",6,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Somtimes",13,"No","Central",6,1.5793224,5
3679,2062,46,4,3,33,"Urban","Type A","Unarried Female",25,"Completed",1.219029349,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Somtimes",13,"No","Central",6,4.3014466,5
3680,2062,49,6,3,33,"Urban","Type A","Unarried Female",162,"Completed",1.219029349,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","Yes","No","Somtimes",12,"No","Central",6,1.9226057,5
3681,2062,51,4,3,33,"Urban","Type A","Unarried Female",162,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Every day","No","No","Yes","Yes","No","Most of the time",13,"No","Central",6,3.6145812,5
3682,2062,54,5,3,33,"Urban","Type A","Unarried Female",162,"Completed",1.219029349,"Yes both",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"Yes","Central",6,2.0068116,5
3683,2062,55,3,3,33,"Urban","Type A","Unarried Female",161,"Completed",1.219029349,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","Yes","Yes","Always",13,"Yes","Central",6,2.8674578,5
3684,2062,63,3,3,33,"Urban","Type A","Unarried Female",162,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","Yes","Always",12,"Yes","Central",6,2.8264408,5
3686,2062,92,4,3,33,"Urban","Type A","Unarried Female",147,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Somtimes",15,"Yes","Central",6,2.0700947,5
3687,2062,93,4,3,33,"Urban","Type A","Unarried Female",147,"Completed",1.219029349,"Yes, school/college",4,"No","DK","Smart phone","Not at all","No","Yes","No","No","No","Somtimes",13,"No","Central",6,0.97573367,4
3688,2062,110,3,3,33,"Urban","Type A","Unarried Female",162,"Completed",1.219029349,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Less than one a week","No","Yes","Yes","No","No","Always",12,"No","Central",6,0.57488747,4
3700,2064,34,6,3,33,"Urban","Type A","Unarried Female",10,"Completed",1.219029349,"Yes, school/college",10,"Yes, school/college"," ","No","At least once a week","No","No","Yes","No","No","Always",12,"No","Central",6,2.8261761,5
3701,2064,48,3,3,33,"Urban","Type A","Unarried Female",83,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","No","No","No","Somtimes",11,"No","Central",6,1.4390434,5
3702,2064,49,3,3,33,"Urban","Type A","Unarried Female",10,"Completed",1.219029349,"Yes, school/college",4,"No","J","No","Not at all","No","No","No","No","No","Always",12,"No","Central",6,0.54127038,4
3703,2064,73,3,3,33,"Urban","Type A","Unarried Female",18,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"No","Central",6,2.1967302,5
3704,2064,83,6,3,33,"Urban","Type A","Unarried Female",18,"Completed",1.219029349,"Yes, school/college",7,"No","K","Smart phone","Not at all","No","No","Yes","No","No","Somtimes",13,"No","Central",6,0.87566606,4
3705,2064,104,3,3,33,"Urban","Type A","Unarried Female",74,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Always",13,"No","Central",6,2.1353666,5
3706,2066,36,2,3,33,"Other urban","Type A","Unarried Female",162,"Completed",1.219029349,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","Yes","Always",11,"Yes","Central",6,3.7453278,5
3707,2066,53,2,3,33,"Other urban","Type A","Unarried Female",25,"Completed",1.219029349,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","Yes","Always",12,"Yes","Central",6,3.2400401,5
3708,2066,77,5,3,33,"Other urban","Type A","Unarried Female",161,"Completed",1.219029349,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","Yes","No","Yes","No","No","Somtimes",13,"No","Central",6,3.1874567,5
3709,2066,81,3,3,33,"Other urban","Type A","Unarried Female",161,"Completed",1.219029349,"Yes, school/college",12,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"Yes","Central",6,3.1874567,5
3710,2066,115,4,3,33,"Other urban","Type A","Unarried Female",162,"Completed",1.219029349,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","Central",6,-0.31249995,3
3711,2066,136,9,3,33,"Other urban","Type A","Unarried Female",25,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Somtimes",12,"No","Central",6,0.14574603,4
3712,2066,138,6,3,33,"Other urban","Type A","Unarried Female",25,"Completed",1.219029349,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","Yes","Yes","No","No","Always",12,"Yes","Central",6,2.2202179,5
3713,2066,138,10,3,33,"Other urban","Type A","Unarried Female",25,"Completed",1.219029349,"Yes, school/college",12,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",13,"No","Central",6,2.2202179,5
3714,2066,138,14,3,33,"Other urban","Type A","Unarried Female",25,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","Yes","Always",12,"No","Central",6,2.2202179,5
3715,2066,147,4,3,33,"Other urban","Type A","Unarried Female",147,"Completed",1.219029349,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","Yes","Always",14,"Yes","Central",6,1.4325462,5
3716,2066,149,4,3,33,"Other urban","Type A","Unarried Female",147,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",14,"No","Central",6,1.7687503,5
3717,2066,155,3,3,33,"Other urban","Type A","Unarried Female",147,"Completed",1.219029349,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Somtimes",13,"No","Central",6,0.76788024,4
3743,2068,3,4,8,39,"Urban","Type A","Unarried Female",67,"Completed",0.732519734,"Yes, school/college",9,"Yes, school/college"," ","No","Less than one a week","No","No","Yes","No","No","Somtimes",11,"No","Central",8,0.41521739,4
3744,2068,3,9,8,39,"Urban","Type A","Unarried Female",120,"Completed",0.732519734,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"Yes","Central",8,0.41521739,4
3745,2068,6,3,8,39,"Urban","Type A","Unarried Female",21,"Completed",0.732519734,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",14,"No","Central",8,-0.60233429,3
3746,2068,7,3,8,39,"Urban","Type A","Unarried Female",21,"Completed",0.732519734,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","Yes","Always",13,"No","Central",8,-0.88208864,2
3747,2068,10,3,8,39,"Urban","Type A","Unarried Female",67,"Completed",0.732519734,"Yes, school/college",4,"No","JM","No","Not at all","No","No","No","No","No","Always",15,"No","Central",8,-1.1389693,2
3748,2068,20,6,8,39,"Urban","Type A","Unarried Female",120,"Completed",0.732519734,"Yes, school/college",1,"No","H","No","Not at all","No","No","No","No","No","Always",13,"No","Central",8,-0.63082262,3
3749,2068,30,2,8,39,"Urban","Type A","Unarried Female",21,"Completed",0.732519734,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",11,"No","Central",8,-0.06202293,3
3750,2068,38,4,8,39,"Urban","Type A","Unarried Female",67,"Completed",0.732519734,"Yes, school/college",12,"Yes, school/college"," ","Both smart and basic phone","Less than one a week","No","Yes","Yes","No","Yes","Somtimes",13,"Yes","Central",8,-1.0852728,2
3751,2068,43,3,8,39,"Urban","Type A","Unarried Female",67,"Completed",0.732519734,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",12,"Yes","Central",8,0.0350156,3
3752,2068,52,7,8,39,"Urban","Type A","Unarried Female",120,"Completed",0.732519734,"Yes both",9,"Yes , madrasa"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Most of the time",12,"No","Central",8,-0.21923315,3
3753,2068,57,5,8,39,"Urban","Type A","Unarried Female",121,"Completed",0.732519734,"Yes, school/college",3,"No","K","No","Not at all","No","No","No","No","No","Always",13,"Yes","Central",8,0.04574343,3
3754,2068,78,3,8,39,"Urban","Type A","Unarried Female",121,"Completed",0.732519734,"Yes, school/college",12,"Yes, school/college"," ","Both smart and basic phone","Not at all","No","No","Yes","No","Yes","Somtimes",14,"Yes","Central",8,0.85902174,4
3755,2068,96,3,8,39,"Urban","Type A","Unarried Female",120,"Completed",0.732519734,"Yes both",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","Central",8,-0.96714678,2
3756,2068,100,8,8,39,"Urban","Type A","Unarried Female",21,"Completed",0.732519734,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","Central",8,1.9962879,5
3757,2068,148,4,8,39,"Urban","Type A","Unarried Female",21,"Completed",0.732519734,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","Central",8,1.8816196,5
3758,2068,154,3,8,39,"Urban","Type A","Unarried Female",21,"Completed",0.732519734,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",12,"No","Central",8,0.86145648,4
3771,2070,4,3,8,39,"Urban","Type A","Unarried Female",42,"Completed",0.732519734,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",15,"Yes","Central",8,0.33123267,4
3772,2070,4,4,8,39,"Urban","Type A","Unarried Female",42,"Completed",0.732519734,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","Yes","No","Somtimes",15,"No","Central",8,0.33123267,4
3773,2070,51,4,8,39,"Urban","Type A","Unarried Female",136,"Completed",0.732519734,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"No","Central",8,-0.48298503,3
3774,2070,64,8,8,39,"Urban","Type A","Unarried Female",11,"Completed",0.732519734,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",11,"No","Central",8,0.14542564,4
3775,2070,68,3,8,39,"Urban","Type A","Unarried Female",11,"Completed",0.732519734,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",11,"No","Central",8,0.78064949,4
3776,2070,100,4,8,39,"Urban","Type A","Unarried Female",166,"Completed",0.732519734,"Yes, school/college",9,"Yes, school/college"," ","No","Less than one a week","No","No","No","No","No","Always",13,"No","Central",8,2.1049114,5
3777,2070,136,4,8,39,"Urban","Type A","Unarried Female",42,"Completed",0.732519734,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","Yes","Somtimes",12,"Yes","Central",8,3.1503463,5
3778,2070,138,3,8,39,"Urban","Type A","Unarried Female",42,"Completed",0.732519734,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","Central",8,4.2484848,5
3788,2072,1,3,3,48,"Urban","Type A","Unarried Female",20,"Completed",1.219029349,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","Yes","Yes","Most of the time",12,"No","Central",6,2.1550247,5
3789,2072,1,6,3,48,"Urban","Type A","Unarried Female",20,"Completed",1.219029349,"Yes both",12,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","Yes","Most of the time",14,"No","Central",6,2.1550247,5
3790,2072,19,3,3,48,"Urban","Type A","Unarried Female",75,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","Yes","No","Always",13,"Yes","Central",6,-0.38887654,3
3792,2072,40,3,3,48,"Urban","Type A","Unarried Female",75,"Completed",1.219029349,"Yes, school/college",6,"No","L","No","Not at all","No","No","Yes","No","No","Always",12,"No","Central",6,0.5857895,4
3793,2072,44,3,3,48,"Urban","Type A","Unarried Female",73,"Completed",1.219029349,"Yes, school/college",9,"No","HK","No","Not at all","No","Yes","Yes","No","No","Always",12,"No","Central",6,-0.91837364,2
3794,2072,44,5,3,48,"Urban","Type A","Unarried Female",73,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"No","Central",6,-0.91837364,2
3795,2072,69,4,3,48,"Urban","Type A","Unarried Female",75,"Completed",1.219029349,"Yes, school/college",2,"No","HK","No","Not at all","No","No","No","No","No","Never agree",13,"No","Central",6,0.45276105,4
3796,2072,99,3,3,48,"Urban","Type A","Unarried Female",20,"Completed",1.219029349,"Yes both",5,"Yes , madrasa"," ","No","Not at all","No","No","No","No","Yes","Always",13,"No","Central",6,-0.87566255,2
3797,2072,104,3,3,48,"Urban","Type A","Unarried Female",75,"Completed",1.219029349,"Yes, madrasa",5,"No","H","No","Not at all","No","No","No","No","No","Never agree",11,"No","Central",6,-0.3750104,3
3798,2072,108,3,3,48,"Urban","Type A","Unarried Female",73,"Completed",1.219029349,"Yes, school/college",5,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Always",16,"No","Central",6,0.15835125,4
3799,2072,115,3,3,48,"Urban","Type A","Unarried Female",73,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Less than one a week","No","No","Yes","No","Yes","Always",14,"No","Central",6,0.67022658,4
3800,2072,135,3,3,48,"Urban","Type A","Unarried Female",75,"Completed",1.219029349,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",12,"No","Central",6,-0.12556979,3
3802,2072,151,3,3,48,"Urban","Type A","Unarried Female",20,"Completed",1.219029349,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",14,"No","Central",6,-0.62758187,3
3803,2072,152,3,3,48,"Urban","Type A","Unarried Female",73,"Completed",1.219029349,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","Central",6,-0.08430956,3
3812,2074,28,4,3,48,"Urban","Type A","Unarried Female",28,"Completed",1.219029349,"Yes both",6,"No","JKL","No","Not at all","No","No","Yes","No","No","Always",14,"No","Central",6,-1.5521366,1
3813,2074,31,3,3,48,"Urban","Type A","Unarried Female",38,"Completed",1.219029349,"Yes, madrasa",10,"No","FH","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","Central",6,0.11563386,3
